"date","hour","avg_revenue","avg_duration","actual_arrivals","actual_departures","flights_F9","flights_WN","flights_AS","flights_AA","flights_DL","flights_UA","flights_B6","flights_HA","flights_7H","flights_CI","flights_SY","flights_Y4","flights_XP","flights_AC"
2025-02-24,17,32.962962962963,49.3222222210448,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,18,20.1475409836066,30.7101092887706,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,19,21.4712643678161,49.498084290731,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,20,36.2675159235669,32.2772823777168,4,6,1,4,0,0,0,0,0,0,0,0,0,0,1,0
2025-02-24,21,33.3898305084746,27.2302259882965,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,22,31.4782608695652,24.1212560389929,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-24,23,39.0434782608696,55.5387681154237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,0,56.5,1.52291666865349,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,1,16,1.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-25,2,14.6666666666667,402.874999998675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-25,3,14.4,295.481666666269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-25,4,15.3859649122807,404.793859648704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-25,5,19.3513513513514,573.774324324324,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-02-25,6,20.3255813953488,595.957751937615,0,8,0,3,0,2,1,2,0,0,0,0,0,0,0,0
2025-02-25,7,16.3255813953488,410.477131782391,1,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0
2025-02-25,8,14.0740740740741,309.882716048353,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,9,14.4179104477612,98.1990049741754,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,10,18.936170212766,70.7634751766286,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-25,11,18.9354838709677,57.9768817192765,4,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-25,12,37.5081967213115,19.4683060098867,4,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-25,13,15.2413793103448,70.7431034477278,3,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2025-02-25,14,31.027027027027,38.541441441871,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-25,15,12.7179487179487,78.1461538457463,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-02-25,16,23.304347826087,18.3590579691141,4,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2025-02-25,17,19.6,40.0208333341281,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,18,31.3859649122807,19.0826023389721,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,19,23.1967213114754,29.3413934413853,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,20,22.9666666666667,19.8981944447094,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,21,36.3829787234043,11.285460993246,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,22,36.4,7.41520833343267,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-01,9,24,1367.75833333333,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,10,23.52,1326.12666666667,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2025-03-01,11,24,1003.81666666667,5,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-01,13,24,1379.02499999603,1,5,0,2,0,0,2,1,0,0,0,0,0,0,0,0
2025-03-01,16,24,521.766666662693,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-01,17,24,381.341666674614,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,19,20,679.813888890214,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,20,10,196.983333333333,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,21,24,923.872222219572,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,22,13.1368421052632,40.1447368412687,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-03-01,23,40.2631578947368,125.484649122179,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-02,0,20,900.708333329359,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,1,30,1.87500000397364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02,2,33,372.99791666468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02,3,16.8,331.348333330949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02,4,13.3333333333333,212.432539681215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02,5,9.94117647058824,238.157843137723,0,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2025-03-02,6,14.0869565217391,290.710869566254,0,9,0,4,1,1,1,2,0,0,0,0,0,0,0,0
2025-03-02,7,15.3529411764706,407.321568626516,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-02,8,25.7371428571429,194.8226190483,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,9,39.7777777777778,129.2231481487,4,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0
2025-03-02,10,19.4769230769231,53.8105128207573,5,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0
2025-03-02,11,30.6857142857143,46.8164285708609,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,12,39.2592592592593,27.0251028812471,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,13,34.2439024390244,63.4485772365477,2,6,0,3,0,1,1,1,0,0,0,0,0,0,0,0
2025-03-02,14,31.7391304347826,87.9757246383721,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,15,31.7142857142857,55.4828042326781,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-02,16,44.5428571428571,21.4600000007947,6,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-02,17,47,98.466287877343,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,18,15.1698113207547,75.5569182398934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,19,45.3333333333333,44.2038580249121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,20,54.528,12.4630666660309,7,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-02,21,37.1621621621622,28.0777027021657,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,22,32.6808510638298,46.571276596421,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-02,23,56.1724137931034,5.15363984701734,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-03,0,68.2068965517241,9.23103448358074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,1,84.75,16.69583333383,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,2,9,180.66666666766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-03,3,17.2857142857143,349.269047620183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-03,4,15.3818181818182,461.967272727995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-03,5,16.9354838709677,506.987096775732,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-03,6,20.8679245283019,608.925471699612,0,10,0,3,2,2,1,2,0,0,0,0,0,0,0,0
2025-03-03,7,14.5714285714286,179.302380953516,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-03,8,25.8688524590164,175.998087433648,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,9,24.16,203.837333333863,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,10,26.2898550724638,77.9700483091787,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-03,11,14.2926829268293,65.5193089427018,3,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-03,12,41.1785714285714,79.8952380959478,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-03,13,26.7333333333333,55.5088888878293,3,7,0,5,0,0,2,0,0,0,0,0,0,0,0,0
2025-03-03,14,15.1632653061224,21.9221088428887,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2025-03-03,15,26.5892857142857,164.922916667234,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,16,38.0625,74.0062500001242,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,17,29.0384615384615,47.2993589737477,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,18,19.9090909090909,79.8424242413406,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,19,25.5471698113208,34.9116352211004,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-03-03,20,25.958041958042,24.4952214452214,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,21,43.0487804878049,10.2648373976956,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,22,47.1807228915663,17.371285139126,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-03,23,63.3448275862069,48.3856321850043,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,0,63.1666666666667,9.8250000026491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,1,30,3.26666667064031,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,2,17.7142857142857,163.288095243772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-04,3,11.2,137.42500000159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-04,4,14.3859649122807,434.157017544417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-04,5,18.8157894736842,557.465789473475,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-04,6,20.2564102564103,588.636324786936,0,8,0,3,0,2,1,2,0,0,0,0,0,0,0,0
2025-03-04,7,16.2857142857143,431.584285712923,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-04,8,21.8805970149254,252.171393035656,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,9,16.5263157894737,204.703508771512,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,10,30.6428571428571,120.100297620183,4,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0
2025-03-04,11,11.4333333333333,110.113055556748,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-04,12,39.6708860759494,40.0810126581272,3,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-04,13,53.7241379310345,97.4543103434575,1,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2025-03-04,14,29.0188679245283,86.453144654088,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,15,23.3584905660377,120.680817610663,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-04,16,35.4716981132075,168.866981133275,4,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-04,17,51.5,79.7806818172787,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,18,42.7333333333333,16.3172222219573,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,19,27.7260273972603,99.2867579908677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,20,32.9479166666667,39.4203993049347,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,21,33.0454545454545,16.1373737376748,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,22,24.5230769230769,67.1225641024419,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-04,23,54.2,153.860555553966,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,0,40.1764705882353,9.10343137184778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,1,77.4285714285714,21.5464285725639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-05,2,13.3333333333333,238.216666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-05,3,16,493.136666664548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-05,4,20.8888888888889,698.657407408467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-05,5,20.1611111111111,622.128009258928,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-05,6,21.695652173913,625.906521738958,0,11,0,3,2,2,2,2,0,0,0,0,0,0,0,0
2025-03-05,7,19.36,424.40266666762,1,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-05,8,18.7755102040816,216.818707482669,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,9,16.9259259259259,182.20956790094,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-05,10,15.047619047619,33.747222222033,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-05,11,12.2173913043478,91.8442028987235,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-05,12,43.1388888888889,23.3974537055801,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-05,13,36.6075949367089,55.8567510552547,2,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2025-03-05,14,24.1621621621622,37.0509009011157,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,15,27.4545454545455,57.6418181806622,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2025-03-05,16,23.96875,28.6187499995033,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,17,35.1904761904762,19.0355158737728,7,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,18,37.3571428571429,11.0349206364344,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,19,33.6333333333333,24.5533333338632,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-05,20,48.5882352941176,16.0599264714648,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,21,38.1428571428571,15.4923469386944,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,22,47.7647058823529,4.36813725482405,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-08,4,24,1207.08333332936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-08,5,24,1154.76666667064,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-08,10,24,1397.48333332539,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-08,12,24,1177.67500000099,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-08,13,24,1060.66249999603,5,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2025-03-08,14,20,1314.30833333731,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-08,17,24,986.825,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,19,24,409.937500003973,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-08,20,24,503.116666666667,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,21,14.6666666666667,222.755555563503,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,22,6.53846153846154,39.8551282054339,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-08,23,10.85,13.4433333343267,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,0,32.6190476190476,5.71666666723433,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-09,1,18,192.43611111376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-09,3,15.4615384615385,388.518589742061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-09,4,14.3255813953488,364.606201549833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-09,5,8.9,128.60375,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0
2025-03-09,6,11.0909090909091,190.144696968613,0,9,0,3,1,2,1,2,0,0,0,0,0,0,0,0
2025-03-09,7,18.6428571428571,240.723809524377,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-09,8,9.07142857142857,145.62202380924,2,6,1,4,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-09,9,20.3571428571429,153.549206350531,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-09,10,41.0222222222222,74.2433333322737,0,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-09,11,42.2745098039216,65.6642156870537,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-09,12,44.5842696629214,59.7084269648634,5,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2025-03-09,13,42.5818181818182,125.281818181818,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2025-03-09,14,14.3174603174603,126.49047619035,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,15,50.1728395061728,54.5613168721336,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,16,19.7714285714286,22.7897619040807,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-09,17,27.1794871794872,43.585897434471,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,18,60.1935483870968,56.7147849461084,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,19,28.7333333333333,88.4011111091244,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,20,45.9615384615385,27.5897435895908,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,21,39.1333333333333,91.9197222226858,4,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2025-03-09,22,37.979381443299,23.6902061854031,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-09,23,65.5789473684211,76.5798245595213,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-10,0,71.0491803278689,8.34535519138712,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,1,46.6666666666667,48.5222222155995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,2,66.75,29.5104166651765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-10,3,20.6666666666667,455.886111114423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-10,4,18.6363636363636,571.973737372774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-10,5,15.4754098360656,417.701639346477,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-10,6,18.2,493.116250001788,0,10,0,3,1,2,2,2,0,0,0,0,0,0,0,0
2025-03-10,7,22.8108108108108,291.107207208496,5,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-03-10,8,9.21428571428571,142.229166665531,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,9,21.2,150.173333334434,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,10,41.4328358208955,48.6407960204936,3,7,2,2,0,2,0,1,0,0,0,0,0,0,0,0
2025-03-10,11,24,48.909215685994,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,12,23.3506493506494,66.5285714281586,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-03-10,13,41.1923076923077,49.383012821277,3,7,0,4,0,1,1,1,0,0,0,0,0,0,0,0
2025-03-10,14,39.4528301886792,46.9355345895455,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,15,31.578125,53.0020833334575,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-10,16,34.2333333333333,46.9908333324061,4,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-10,17,31.1842105263158,45.7635964916464,4,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,18,47.3924050632911,16.6628691977086,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,19,31.1794871794872,17.3638888896021,6,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0
2025-03-10,20,25.8969072164948,19.5168384872351,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,21,20.4067796610169,23.3608757064167,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,22,33.0882352941176,7.49901960866124,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-12,4,23,1117.22812500149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-12,5,24,1087.95000000795,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0
2025-03-12,6,20,1071.20833332936,0,10,0,4,1,2,1,2,0,0,0,0,0,0,0,0
2025-03-12,7,24,919.09166667064,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-12,8,20,902.533333329359,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-03-12,9,20,890.275,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-12,10,24,1310.46666666269,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,12,24,1283.70416666866,4,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2025-03-12,13,24,1119.10000000794,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2025-03-12,15,24,560.75833332936,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,16,22.6666666666667,1097.07777778042,2,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-12,17,30,373.249999996026,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,18,24,720.095833335321,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,19,20.8888888888889,341.535185183419,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,20,21.3333333333333,593.236111115084,4,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-12,21,17.3333333333333,310.501851854501,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,22,9.84,67.023333334287,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-12,23,44.0476190476191,13.1174603182172,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-13,0,79.4,2.83166666772631,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,1,10,124.608333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-13,2,14.6666666666667,463.552777781752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-13,3,18.4285714285714,598.23809523696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-13,4,18.2461538461538,559.319743589499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-13,5,20.2836363636364,631.783636365514,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0,0
2025-03-13,6,19.7714285714286,604.952380951927,0,7,0,2,0,2,1,2,0,0,0,0,0,0,0,0
2025-03-13,7,18,403.664285714286,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-03-13,8,16.2068965517241,210.174425288727,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,9,14.9142857142857,141.968095238549,5,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2025-03-13,10,29.5853658536585,54.788414634534,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,11,18.7272727272727,72.2057575750351,3,7,1,3,1,1,0,1,0,0,0,0,0,0,0,0
2025-03-13,12,48.7272727272727,40.9949494959931,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-13,13,31.9344262295082,58.9150273227952,3,5,0,2,0,0,2,1,0,0,0,0,0,0,0,0
2025-03-13,14,39.7049180327869,46.6516393442623,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,15,20.4418604651163,80.7259689920633,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-13,16,26.9655172413793,41.163649426178,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,17,37.75,25.0719551289693,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,18,6.86666666666667,46.4863888883591,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,19,41.4565217391304,14.1838768125444,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2025-03-13,20,41.6530612244898,18.3544217695995,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,21,27.0253164556962,20.2111814345489,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,22,51.0149253731343,4.49651741305394,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-15,4,25,1174.68333333135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-15,5,24,1084.37499999603,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-15,6,20,1076.44166666666,0,11,0,5,1,2,1,2,0,0,0,0,0,0,0,0
2025-03-15,8,24,860.999999996027,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,9,24,1302.17499999205,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025-03-15,10,24,1389.03333332936,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-03-15,12,20,1154.36666667064,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-15,13,24.6666666666667,989.292592594358,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
